scope,observed_tier,patch,role,item_id,item_name,games,wins,losses,win_rate,holder_count,pick_rate,pick_rate_denominator,avg_final_slot,min_games_applied
overall,MIXED,16.4,ALL,3869,セレスティアル オポジション,29,10,19,0.3448275862068966,29,0.05471698113207547,530,0.6206896551724138,15
overall,MIXED,16.4,UTILITY,3869,セレスティアル オポジション,29,10,19,0.3448275862068966,29,0.27358490566037735,106,0.6206896551724138,15
overall,MIXED,15.24,ALL,3147,悲愴な仮面,29,10,19,0.3448275862068966,29,0.01695906432748538,1710,2.3793103448275863,15
overall,MIXED,16.10,JUNGLE,6653,ライアンドリーの仮面,29,9,20,0.3103448275862069,29,0.13063063063063063,222,1.5862068965517242,15
overall,MIXED,16.7,TOP,1028,ルビー クリスタル,29,9,20,0.3103448275862069,29,0.18831168831168832,154,3.8620689655172415,15
overall,MIXED,16.13,ALL,2422,ちょっとだけ魔法がかった靴,29,8,21,0.27586206896551724,29,0.008814589665653495,3290,3.6206896551724137,15
overall,MIXED,15.13,MIDDLE,2031,詰め替えポーション,29,8,21,0.27586206896551724,29,0.1518324607329843,191,1.4137931034482758,15
overall,MIXED,16.12,ALL,1042,ダガー,29,6,23,0.20689655172413793,29,0.03258426966292135,890,3.413793103448276,15
overall,MIXED,16.15,BOTTOM,3161,ショウジンの矛,28,21,7,0.75,28,0.03389830508474576,826,2.5714285714285716,15
overall,MIXED,16.8,ALL,3075,ソーンメイル,28,20,8,0.7142857142857143,28,0.04,700,2.642857142857143,15
overall,MIXED,16.17,TOP,1031,チェイン ベスト,28,20,8,0.7142857142857143,28,0.027777777777777776,1008,3.2857142857142856,15
overall,MIXED,15.8,ALL,3116,リーライ クリスタル セプター,28,20,8,0.7142857142857143,28,0.043076923076923075,650,2.3214285714285716,15
overall,MIXED,15.16,ALL,3170,スイフトマーチ,28,19,9,0.6785714285714286,28,0.05185185185185185,540,2.5,15
overall,MIXED,16.15,TOP,3157,ゾーニャの砂時計,28,19,9,0.6785714285714286,28,0.03389830508474576,826,1.1785714285714286,15
overall,MIXED,16.15,BOTTOM,3078,トリニティ フォース,28,19,9,0.6785714285714286,28,0.03389830508474576,826,1.6785714285714286,15
overall,MIXED,15.18,JUNGLE,6653,ライアンドリーの仮面,28,19,9,0.6785714285714286,28,0.2153846153846154,130,2.0,15
overall,MIXED,15.21,ALL,3116,リーライ クリスタル セプター,28,19,9,0.6785714285714286,28,0.04745762711864407,590,2.142857142857143,15
overall,MIXED,16.18,JUNGLE,3153,ルインドキング ブレード,28,19,9,0.6785714285714286,28,0.08333333333333333,336,2.0714285714285716,15
overall,MIXED,16.17,TOP,2502,終わりなき絶望,28,19,9,0.6785714285714286,28,0.027777777777777776,1008,1.75,15
overall,MIXED,16.17,JUNGLE,6673,イモータル シールドボウ,28,18,10,0.6428571428571429,28,0.027777777777777776,1008,2.357142857142857,15
overall,MIXED,15.18,MIDDLE,4645,シャドウフレイム,28,18,10,0.6428571428571429,28,0.2153846153846154,130,2.0357142857142856,15
overall,MIXED,16.14,UTILITY,4646,ストームサージ,28,18,10,0.6428571428571429,28,0.040229885057471264,696,3.1785714285714284,15
overall,MIXED,15.14,ALL,3869,セレスティアル オポジション,28,18,10,0.6428571428571429,28,0.06086956521739131,460,0.39285714285714285,15
overall,MIXED,15.14,UTILITY,3869,セレスティアル オポジション,28,18,10,0.6428571428571429,28,0.30434782608695654,92,0.39285714285714285,15
overall,MIXED,15.8,TOP,1055,ドラン ブレード,28,18,10,0.6428571428571429,28,0.2153846153846154,130,1.1071428571428572,15
overall,MIXED,15.20,MIDDLE,3363,ファーサイト オルタレーション,28,18,10,0.6428571428571429,28,0.21374045801526717,131,6.0,15
overall,MIXED,16.17,UTILITY,3110,フローズン ハート,28,18,10,0.6428571428571429,28,0.027777777777777776,1008,3.0714285714285716,15
overall,MIXED,16.17,ALL,3155,ヘクスドリンカー,28,18,10,0.6428571428571429,28,0.005555555555555556,5040,3.142857142857143,15
overall,MIXED,16.18,ALL,2502,終わりなき絶望,28,18,10,0.6428571428571429,28,0.016666666666666666,1680,2.607142857142857,15
overall,MIXED,16.15,JUNGLE,1038,B. F. ソード,28,17,11,0.6071428571428571,28,0.03389830508474576,826,3.2857142857142856,15
overall,MIXED,16.16,UTILITY,3179,アンブラル グレイブ,28,17,11,0.6071428571428571,28,0.042042042042042045,666,2.2857142857142856,15
overall,MIXED,15.9,MIDDLE,3364,オラクル レンズ,28,17,11,0.6071428571428571,28,0.32558139534883723,86,6.0,15
overall,MIXED,15.17,JUNGLE,6672,クラーケン スレイヤー,28,17,11,0.6071428571428571,28,0.1728395061728395,162,1.4285714285714286,15
overall,MIXED,15.19,ALL,1011,ジャイアント ベルト,28,17,11,0.6071428571428571,28,0.02434782608695652,1150,3.642857142857143,15
overall,MIXED,16.6,UTILITY,3020,ソーサラー シューズ,28,17,11,0.6071428571428571,28,0.18543046357615894,151,2.5,15
overall,MIXED,16.5,ALL,3036,ドミニク リガード,28,17,11,0.6071428571428571,28,0.0345679012345679,810,2.392857142857143,15
overall,MIXED,15.19,JUNGLE,3006,バーサーカー ブーツ,28,17,11,0.6071428571428571,28,0.12121212121212122,231,2.5357142857142856,15
overall,MIXED,16.16,ALL,2512,フィーンドハンターの矢,28,17,11,0.6071428571428571,28,0.008408408408408409,3330,2.1785714285714284,15
overall,MIXED,16.14,TOP,2525,プロトプラズム ハーネス,28,17,11,0.6071428571428571,28,0.040229885057471264,696,2.3214285714285716,15
overall,MIXED,16.14,UTILITY,1058,ムダニ デカイ ロッド,28,17,11,0.6071428571428571,28,0.040229885057471264,696,3.7857142857142856,15
overall,MIXED,15.23,ALL,3107,リデンプション,28,17,11,0.6071428571428571,28,0.04827586206896552,580,1.8928571428571428,15
overall,MIXED,15.23,UTILITY,3107,リデンプション,28,17,11,0.6071428571428571,28,0.2413793103448276,116,1.8928571428571428,15
overall,MIXED,15.18,ALL,4633,リフトメーカー,28,17,11,0.6071428571428571,28,0.043076923076923075,650,2.607142857142857,15
overall,MIXED,16.17,JUNGLE,3116,リーライ クリスタル セプター,28,17,11,0.6071428571428571,28,0.027777777777777776,1008,2.107142857142857,15
overall,MIXED,16.9,ALL,3073,実験的ヘクスプレート,28,17,11,0.6071428571428571,28,0.035443037974683546,790,2.2857142857142856,15
overall,MIXED,16.4,ALL,2510,黄昏と暁,28,17,11,0.6071428571428571,28,0.052830188679245285,530,1.3928571428571428,15
overall,MIXED,15.3,BOTTOM,3031,インフィニティ エッジ,28,16,12,0.5714285714285714,28,0.34146341463414637,82,1.9642857142857142,15
overall,MIXED,16.16,BOTTOM,1083,カル,28,16,12,0.5714285714285714,28,0.042042042042042045,666,2.5357142857142856,15
overall,MIXED,15.15,MIDDLE,4645,シャドウフレイム,28,16,12,0.5714285714285714,28,0.34146341463414637,82,2.75,15
overall,MIXED,15.19,TOP,3161,ショウジンの矛,28,16,12,0.5714285714285714,28,0.1222707423580786,229,1.8214285714285714,15
overall,MIXED,16.15,BOTTOM,3086,ジール,28,16,12,0.5714285714285714,28,0.03389830508474576,826,2.5714285714285716,15
overall,MIXED,16.7,UTILITY,3009,スイフトネス ブーツ,28,16,12,0.5714285714285714,28,0.18181818181818182,154,2.3214285714285716,15
overall,MIXED,15.19,ALL,3040,セラフ エンブレイス,28,16,12,0.5714285714285714,28,0.02434782608695652,1150,1.5357142857142858,15
overall,MIXED,15.15,ALL,3190,ソラリのロケット,28,16,12,0.5714285714285714,28,0.06829268292682927,410,1.6071428571428572,15
overall,MIXED,15.15,UTILITY,3190,ソラリのロケット,28,16,12,0.5714285714285714,28,0.34146341463414637,82,1.6071428571428572,15
overall,MIXED,16.18,JUNGLE,3020,ソーサラー シューズ,28,16,12,0.5714285714285714,28,0.08333333333333333,336,2.4642857142857144,15
overall,MIXED,15.13,ALL,1042,ダガー,28,16,12,0.5714285714285714,28,0.029166666666666667,960,3.892857142857143,15
overall,MIXED,16.15,TOP,3742,デッド マン プレート,28,16,12,0.5714285714285714,28,0.03389830508474576,826,2.607142857142857,15
overall,MIXED,16.15,MIDDLE,6664,ホロウ レディアンス,28,16,12,0.5714285714285714,28,0.03389830508474576,826,2.3214285714285716,15
overall,MIXED,15.10,MIDDLE,6653,ライアンドリーの仮面,28,16,12,0.5714285714285714,28,0.2028985507246377,138,2.5714285714285716,15
overall,MIXED,15.22,ALL,4633,リフトメーカー,28,16,12,0.5714285714285714,28,0.04242424242424243,660,2.2142857142857144,15
overall,MIXED,16.10,UTILITY,6655,ルーデン エコー,28,16,12,0.5714285714285714,28,0.12612612612612611,222,2.2857142857142856,15
overall,MIXED,16.16,ALL,3135,ヴォイド スタッフ,28,16,12,0.5714285714285714,28,0.008408408408408409,3330,2.642857142857143,15
overall,MIXED,16.4,UTILITY,3158,アイオニア ブーツ,28,15,13,0.5357142857142857,28,0.2641509433962264,106,2.4285714285714284,15
overall,MIXED,15.24,TOP,2055,コントロール ワード,28,15,13,0.5357142857142857,28,0.08187134502923976,342,2.5,15
overall,MIXED,15.10,ALL,6631,ストライドブレイカー,28,15,13,0.5357142857142857,28,0.04057971014492753,690,1.0,15
overall,MIXED,15.23,ALL,3075,ソーンメイル,28,15,13,0.5357142857142857,28,0.04827586206896552,580,2.5714285714285716,15
overall,MIXED,15.23,ALL,1054,ドラン シールド,28,15,13,0.5357142857142857,28,0.04827586206896552,580,0.4642857142857143,15
overall,MIXED,15.10,TOP,1055,ドラン ブレード,28,15,13,0.5357142857142857,28,0.2028985507246377,138,0.8214285714285714,15
overall,MIXED,15.13,ALL,6675,ナヴォリ フリッカーブレード,28,15,13,0.5357142857142857,28,0.029166666666666667,960,2.5357142857142856,15
overall,MIXED,15.4,BOTTOM,3363,ファーサイト オルタレーション,28,15,13,0.5357142857142857,28,0.5185185185185185,54,6.0,15
overall,MIXED,16.8,UTILITY,3047,プレート スチールキャップ,28,15,13,0.5357142857142857,28,0.2,140,2.2142857142857144,15
overall,MIXED,16.18,MIDDLE,3153,ルインドキング ブレード,28,15,13,0.5357142857142857,28,0.08333333333333333,336,1.7142857142857142,15
overall,MIXED,16.1,MIDDLE,6655,ルーデン エコー,28,15,13,0.5357142857142857,28,0.18181818181818182,154,2.642857142857143,15
overall,MIXED,15.8,ALL,6657,ロッド オブ エイジス,28,15,13,0.5357142857142857,28,0.043076923076923075,650,2.2142857142857144,15
overall,MIXED,16.18,ALL,6665,変幻自在のジャック＝ショー,28,15,13,0.5357142857142857,28,0.016666666666666666,1680,2.607142857142857,15
overall,MIXED,15.24,TOP,3084,心の鋼,28,15,13,0.5357142857142857,28,0.08187134502923976,342,1.6428571428571428,15
overall,MIXED,15.21,ALL,2503,黒炎のトーチ,28,15,13,0.5357142857142857,28,0.04745762711864407,590,2.2142857142857144,15
overall,MIXED,16.3,ALL,1038,B. F. ソード,28,14,14,0.5,28,0.031818181818181815,880,3.6785714285714284,15
overall,MIXED,16.16,ALL,6662,アイスボーン ガントレット,28,14,14,0.5,28,0.008408408408408409,3330,2.0357142857142856,15
overall,MIXED,15.18,UTILITY,3067,キンドルジェム,28,14,14,0.5,28,0.2153846153846154,130,3.4642857142857144,15
overall,MIXED,16.14,JUNGLE,3008,グラトナス ブーツ,28,14,14,0.5,28,0.040229885057471264,696,2.142857142857143,15
overall,MIXED,14.24,UTILITY,2055,コントロール ワード,28,14,14,0.5,28,0.56,50,2.607142857142857,15
overall,MIXED,16.12,ALL,2019,スチール シジル,28,14,14,0.5,28,0.03146067415730337,890,3.392857142857143,15
overall,MIXED,14.22,MIDDLE,3020,ソーサラー シューズ,28,14,14,0.5,28,0.4827586206896552,58,2.4285714285714284,15
overall,MIXED,14.24,MIDDLE,3020,ソーサラー シューズ,28,14,14,0.5,28,0.56,50,2.9642857142857144,15
overall,MIXED,14.24,BOTTOM,3006,バーサーカー ブーツ,28,14,14,0.5,28,0.56,50,2.5,15
overall,MIXED,16.16,TOP,3076,ブランブル ベスト,28,14,14,0.5,28,0.042042042042042045,666,2.9285714285714284,15
overall,MIXED,15.22,JUNGLE,3047,プレート スチールキャップ,28,14,14,0.5,28,0.21212121212121213,132,2.2857142857142856,15
overall,MIXED,15.3,JUNGLE,3047,プレート スチールキャップ,28,14,14,0.5,28,0.34146341463414637,82,2.2142857142857144,15
overall,MIXED,15.9,TOP,3047,プレート スチールキャップ,28,14,14,0.5,28,0.32558139534883723,86,2.3214285714285716,15
overall,MIXED,16.1,ALL,3118,マリグナンス,28,14,14,0.5,28,0.03636363636363636,770,2.4285714285714284,15
overall,MIXED,16.6,JUNGLE,3111,マーキュリー ブーツ,28,14,14,0.5,28,0.18421052631578946,152,1.6785714285714286,15
overall,MIXED,16.17,TOP,3074,ラヴァナス ハイドラ,28,14,14,0.5,28,0.027777777777777776,1008,1.1071428571428572,15
overall,MIXED,15.2,ALL,3153,ルインドキング ブレード,28,14,14,0.5,28,0.06086956521739131,460,1.5357142857142858,15
overall,MIXED,16.15,UTILITY,1036,ロング ソード,28,14,14,0.5,28,0.03389830508474576,826,3.9285714285714284,15
overall,MIXED,16.14,UTILITY,2003,体力ポーション,28,14,14,0.5,28,0.040229885057471264,696,1.1785714285714286,15
overall,MIXED,15.19,ALL,3876,至点のソリ,28,14,14,0.5,28,0.02434782608695652,1150,0.42857142857142855,15
overall,MIXED,15.19,UTILITY,3876,至点のソリ,28,14,14,0.5,28,0.12173913043478261,230,0.42857142857142855,15
overall,MIXED,14.24,ALL,2031,詰め替えポーション,28,14,14,0.5,28,0.112,250,1.3214285714285714,15
overall,MIXED,15.24,UTILITY,2031,詰め替えポーション,28,14,14,0.5,28,0.08187134502923976,342,1.5714285714285714,15
overall,MIXED,16.11,ALL,2022,輝きのモート,28,14,14,0.5,28,0.023728813559322035,1180,3.892857142857143,15
overall,MIXED,16.13,TOP,2510,黄昏と暁,28,14,14,0.5,28,0.0425531914893617,658,1.4642857142857142,15
overall,MIXED,16.10,MIDDLE,2503,黒炎のトーチ,28,14,14,0.5,28,0.12612612612612611,222,2.142857142857143,15
overall,MIXED,16.14,TOP,6662,アイスボーン ガントレット,28,13,15,0.4642857142857143,28,0.040229885057471264,696,2.0357142857142856,15
overall,MIXED,16.16,TOP,3031,インフィニティ エッジ,28,13,15,0.4642857142857143,28,0.042042042042042045,666,2.2142857142857144,15
overall,MIXED,15.24,ALL,3508,エッセンス リーバー,28,13,15,0.4642857142857143,28,0.016374269005847954,1710,1.4642857142857142,15
overall,MIXED,15.24,BOTTOM,3508,エッセンス リーバー,28,13,15,0.4642857142857143,28,0.08211143695014662,341,1.4642857142857142,15
overall,MIXED,14.20,ALL,6676,コレクター,28,13,15,0.4642857142857143,28,0.06086956521739131,460,1.6071428571428572,15
overall,MIXED,15.22,JUNGLE,6610,サンダード スカイ,28,13,15,0.4642857142857143,28,0.21212121212121213,132,1.2857142857142858,15
overall,MIXED,16.14,JUNGLE,3068,サンファイア イージス,28,13,15,0.4642857142857143,28,0.040229885057471264,696,1.6428571428571428,15
overall,MIXED,16.14,TOP,3068,サンファイア イージス,28,13,15,0.4642857142857143,28,0.040229885057471264,696,2.5,15
overall,MIXED,16.12,ALL,3087,スタティック シヴ,28,13,15,0.4642857142857143,28,0.03146067415730337,890,1.5714285714285714,15
overall,MIXED,16.14,BOTTOM,3087,スタティック シヴ,28,13,15,0.4642857142857143,28,0.040229885057471264,696,2.25,15
overall,MIXED,15.1,BOTTOM,3340,ステルス ワード,28,13,15,0.4642857142857143,28,0.7368421052631579,38,6.0,15
overall,MIXED,16.17,JUNGLE,6631,ストライドブレイカー,28,13,15,0.4642857142857143,28,0.027777777777777776,1008,0.8928571428571429,15
overall,MIXED,16.14,MIDDLE,1054,ドラン シールド,28,13,15,0.4642857142857143,28,0.040229885057471264,696,0.7857142857142857,15
overall,MIXED,14.21,BOTTOM,1055,ドラン ブレード,28,13,15,0.4642857142857143,28,0.5,56,0.5357142857142857,15
overall,MIXED,16.10,MIDDLE,3363,ファーサイト オルタレーション,28,13,15,0.4642857142857143,28,0.12612612612612611,222,6.0,15
overall,MIXED,16.18,MIDDLE,3089,ラバドン デスキャップ,28,13,15,0.4642857142857143,28,0.08333333333333333,336,2.5357142857142856,15
overall,MIXED,15.24,UTILITY,1052,増魔の書,28,13,15,0.4642857142857143,28,0.08187134502923976,342,3.9285714285714284,15
overall,MIXED,16.17,UTILITY,3070,女神の涙,28,13,15,0.4642857142857143,28,0.027777777777777776,1008,2.357142857142857,15
overall,MIXED,16.15,MIDDLE,3916,忘却のオーブ,28,13,15,0.4642857142857143,28,0.03389830508474576,826,3.1785714285714284,15
overall,MIXED,16.17,MIDDLE,1018,アジリティ クローク,28,12,16,0.42857142857142855,28,0.027777777777777776,1008,3.5,15
overall,MIXED,14.21,ALL,6676,コレクター,28,12,16,0.42857142857142855,28,0.1,280,1.6071428571428572,15
overall,MIXED,15.9,JUNGLE,2055,コントロール ワード,28,12,16,0.42857142857142855,28,0.32558139534883723,86,2.4285714285714284,15
overall,MIXED,16.11,ALL,1011,ジャイアント ベルト,28,12,16,0.42857142857142855,28,0.023728813559322035,1180,4.071428571428571,15
overall,MIXED,16.5,ALL,6333,デス ダンス,28,12,16,0.42857142857142855,28,0.0345679012345679,810,2.25,15
overall,MIXED,15.18,TOP,1054,ドラン シールド,28,12,16,0.42857142857142855,28,0.2153846153846154,130,1.1785714285714286,15
overall,MIXED,15.4,ALL,1056,ドラン リング,28,12,16,0.42857142857142855,28,0.1037037037037037,270,1.0,15
overall,MIXED,16.17,JUNGLE,3044,ファージ,28,12,16,0.42857142857142855,28,0.027777777777777776,1008,2.75,15
overall,MIXED,16.15,JUNGLE,1001,ブーツ,28,12,16,0.42857142857142855,28,0.03389830508474576,826,2.5,15
overall,MIXED,15.14,TOP,3047,プレート スチールキャップ,28,12,16,0.42857142857142855,28,0.30434782608695654,92,2.3214285714285716,15
overall,MIXED,16.3,ALL,3171,真紅のアイオニア ブーツ,28,12,16,0.42857142857142855,28,0.031818181818181815,880,2.892857142857143,15
overall,MIXED,16.3,MIDDLE,3171,真紅のアイオニア ブーツ,28,12,16,0.42857142857142855,28,0.1590909090909091,176,2.892857142857143,15
overall,MIXED,16.16,JUNGLE,2031,詰め替えポーション,28,12,16,0.42857142857142855,28,0.042042042042042045,666,1.2142857142857142,15
overall,MIXED,15.13,ALL,1018,アジリティ クローク,28,11,17,0.39285714285714285,28,0.029166666666666667,960,4.0,15
overall,MIXED,16.14,ALL,1102,ガストウォーカーの幼体,28,11,17,0.39285714285714285,28,0.008045977011494253,3480,0.14285714285714285,15
overall,MIXED,16.14,JUNGLE,1102,ガストウォーカーの幼体,28,11,17,0.39285714285714285,28,0.040229885057471264,696,0.14285714285714285,15
overall,MIXED,15.21,BOTTOM,6676,コレクター,28,11,17,0.39285714285714285,28,0.23931623931623933,117,1.6071428571428572,15
overall,MIXED,15.24,UTILITY,3009,スイフトネス ブーツ,28,11,17,0.39285714285714285,28,0.08187134502923976,342,3.1785714285714284,15
overall,MIXED,16.17,ALL,3077,ティアマット,28,11,17,0.39285714285714285,28,0.005555555555555556,5040,1.7857142857142858,15
overall,MIXED,15.17,TOP,1056,ドラン リング,28,11,17,0.39285714285714285,28,0.1728395061728395,162,0.7142857142857143,15
